2017-07-10 20:27:49,476 - root - INFO - ############################### START ###############################
2017-07-10 20:27:55,032 - root - INFO - SUCCESS    Set browser window maximized, Spend 1.311999797821045 seconds
2017-07-10 20:32:01,718 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[3]/div/div/div/div/div[5]/div/div[2]> content: 少时诵诗书所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所反反复复付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付反反复复付反反复复凤分, Spend 0.7950000762939453 seconds
2017-07-10 20:32:02,531 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[3]/div/div/div/div/div[6]/div/div[2]> content: 少时诵诗书所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所反反复复付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付反反复复付反反复复凤分, Spend 0.8110001087188721 seconds
2017-07-10 20:32:02,737 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'per_sure btn_submit2']>, Spend 0.2050001621246338 seconds
2017-07-10 20:32:02,823 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[3]/div/div/div/div/div[1]/span> , Spend 0.0840001106262207 seconds
2017-07-10 20:32:02,824 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:32:02,986 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a5_3.jpg, Spend 0.16100001335144043 seconds
2017-07-10 20:32:04,040 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/company/confirm, Spend 1.0520000457763672 seconds
2017-07-10 20:32:04,336 - root - INFO - SUCCESS    Clear and type element: <name->enterpriseName> content: 阿里巴巴, Spend 0.2950000762939453 seconds
2017-07-10 20:32:04,711 - root - INFO - SUCCESS    Clear and type element: <name->businessLicense> content: 256524563222, Spend 0.37400007247924805 seconds
2017-07-10 20:32:05,014 - root - INFO - SUCCESS    Clicked element: <id->areaOut1>, Spend 0.30299997329711914 seconds
2017-07-10 20:32:05,471 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea1Id']/li[3]>, Spend 0.45600008964538574 seconds
2017-07-10 20:32:05,719 - root - INFO - SUCCESS    Clicked element: <id->areaOut2>, Spend 0.24600005149841309 seconds
2017-07-10 20:32:05,995 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea2Id']/li[2]>, Spend 0.27500009536743164 seconds
2017-07-10 20:32:06,220 - root - INFO - SUCCESS    Clicked element: <id->areaOut3>, Spend 0.2239999771118164 seconds
2017-07-10 20:32:06,508 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea3Id']/li[2]>, Spend 0.2869999408721924 seconds
2017-07-10 20:32:06,835 - root - INFO - SUCCESS    Clear and type element: <name->address> content: 杭州市滨江区网商路669号, Spend 0.3259999752044678 seconds
2017-07-10 20:32:07,175 - root - INFO - SUCCESS    Clear and type element: <name->linkManPhone> content: 4008888001, Spend 0.3399999141693115 seconds
2017-07-10 20:32:07,488 - root - INFO - SUCCESS    Clear and type element: <name->linkMan> content: 张某某, Spend 0.31100010871887207 seconds
2017-07-10 20:32:07,774 - root - INFO - SUCCESS    Clear and type element: <name->linkManJob> content: 软件架构师, Spend 0.28600001335144043 seconds
2017-07-10 20:32:08,158 - root - INFO - SUCCESS    Clear and type element: <name->linkManEmail> content: 1392364470@qq.com, Spend 0.38300013542175293 seconds
2017-07-10 20:32:08,505 - root - INFO - SUCCESS    Clear and type element: <name->linkManMobile> content: 15868147450, Spend 0.3450000286102295 seconds
2017-07-10 20:32:08,752 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'per_sure btn_submit']>, Spend 0.24699997901916504 seconds
2017-07-10 20:32:09,013 - root - INFO - SUCCESS    Clear and type element: <xpath->.//*[@id='slogan']> content: 回归, Spend 0.2590000629425049 seconds
2017-07-10 20:32:09,795 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[3]/div/div/div/div/div[5]/div/div[2]> content: 的点点滴滴多多多多多多多多多多多多灌灌灌灌灌过过过过过过过过过过过过过过过过过过过过过过过过过过过过过过过过过过过过过过过过过过过过过过灌灌灌灌灌过过过过过过过过过过过过过过过过过过过过过过过过过过, Spend 0.7820000648498535 seconds
2017-07-10 20:32:10,489 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[3]/div/div/div/div/div[6]/div/div[2]> content: 少时诵诗书所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所反反复复付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付反反复复付反反复复凤分, Spend 0.693000078201294 seconds
2017-07-10 20:32:10,730 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'per_sure btn_submit2']>, Spend 0.2389998435974121 seconds
2017-07-10 20:32:10,888 - root - INFO - SUCCESS    positioned to element: <xpath->html/body/div[3]/div/div/form/div[3]/div/div/div/div/div[5]/label/span[1]> , Spend 0.15700006484985352 seconds
2017-07-10 20:32:10,889 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:32:11,187 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a5_5.jpg, Spend 0.29600000381469727 seconds
2017-07-10 20:32:12,107 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/company/confirm, Spend 0.9189999103546143 seconds
2017-07-10 20:32:12,384 - root - INFO - SUCCESS    Clear and type element: <name->enterpriseName> content: 阿里巴巴, Spend 0.2760000228881836 seconds
2017-07-10 20:32:12,664 - root - INFO - SUCCESS    Clear and type element: <name->businessLicense> content: 256524563222, Spend 0.2799999713897705 seconds
2017-07-10 20:32:12,840 - root - INFO - SUCCESS    Clicked element: <id->areaOut1>, Spend 0.17499995231628418 seconds
2017-07-10 20:32:13,087 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea1Id']/li[3]>, Spend 0.24599981307983398 seconds
2017-07-10 20:32:13,264 - root - INFO - SUCCESS    Clicked element: <id->areaOut2>, Spend 0.17599987983703613 seconds
2017-07-10 20:32:13,478 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea2Id']/li[2]>, Spend 0.21200013160705566 seconds
2017-07-10 20:32:13,662 - root - INFO - SUCCESS    Clicked element: <id->areaOut3>, Spend 0.1830000877380371 seconds
2017-07-10 20:32:13,874 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea3Id']/li[2]>, Spend 0.2109999656677246 seconds
2017-07-10 20:32:14,151 - root - INFO - SUCCESS    Clear and type element: <name->address> content: 杭州市滨江区网商路669号, Spend 0.2759997844696045 seconds
2017-07-10 20:32:14,388 - root - INFO - SUCCESS    Clear and type element: <name->linkManPhone> content: 4008888001, Spend 0.2369999885559082 seconds
2017-07-10 20:32:14,618 - root - INFO - SUCCESS    Clear and type element: <name->linkMan> content: 张某某, Spend 0.22799992561340332 seconds
2017-07-10 20:32:14,838 - root - INFO - SUCCESS    Clear and type element: <name->linkManJob> content: 软件架构师, Spend 0.21899986267089844 seconds
2017-07-10 20:32:15,123 - root - INFO - SUCCESS    Clear and type element: <name->linkManEmail> content: 1392364470@qq.com, Spend 0.2849998474121094 seconds
2017-07-10 20:32:15,382 - root - INFO - SUCCESS    Clear and type element: <name->linkManMobile> content: 15868147450, Spend 0.25799989700317383 seconds
2017-07-10 20:32:15,552 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'per_sure btn_submit']>, Spend 0.1700000762939453 seconds
2017-07-10 20:32:15,816 - root - INFO - SUCCESS    Clear and type element: <xpath->.//*[@id='slogan']> content: 阿里云, Spend 0.26200008392333984 seconds
2017-07-10 20:32:16,523 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[3]/div/div/div/div/div[5]/div/div[2]> content: 少时诵诗书所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所反反复复付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付反反复复付反反复复凤分, Spend 0.7070000171661377 seconds
2017-07-10 20:32:16,982 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[3]/div/div/div/div/div[6]/div/div[2]> content: 解决解决军军军军军军军军军军军军军军军军军军军军军军军军军军军军军解决解决军军军军军军军军军军军军军军军军军军军军军军军军解决解决军军军军军军军军军军军军军军军军解决解决军军军军军军军军军军军军急急, Spend 0.4570000171661377 seconds
2017-07-10 20:32:17,116 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'per_sure btn_submit2']>, Spend 0.13400006294250488 seconds
2017-07-10 20:32:17,201 - root - INFO - SUCCESS    positioned to element: <xpath->html/body/div[3]/div/div/form/div[3]/div/div/div/div/div[6]/label/span[1]> , Spend 0.0840001106262207 seconds
2017-07-10 20:32:17,201 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:32:17,325 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a5_7.jpg, Spend 0.1230001449584961 seconds
2017-07-10 20:32:18,083 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/company/confirm, Spend 0.7569999694824219 seconds
2017-07-10 20:32:18,279 - root - INFO - SUCCESS    Clear and type element: <name->enterpriseName> content: 阿里巴巴, Spend 0.19499993324279785 seconds
2017-07-10 20:32:18,550 - root - INFO - SUCCESS    Clear and type element: <name->businessLicense> content: 256524563222, Spend 0.2709999084472656 seconds
2017-07-10 20:32:18,701 - root - INFO - SUCCESS    Clicked element: <id->areaOut1>, Spend 0.15000009536743164 seconds
2017-07-10 20:32:18,925 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea1Id']/li[3]>, Spend 0.22300004959106445 seconds
2017-07-10 20:32:19,157 - root - INFO - SUCCESS    Clicked element: <id->areaOut2>, Spend 0.23200011253356934 seconds
2017-07-10 20:32:19,465 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea2Id']/li[2]>, Spend 0.3059999942779541 seconds
2017-07-10 20:32:19,707 - root - INFO - SUCCESS    Clicked element: <id->areaOut3>, Spend 0.23999977111816406 seconds
2017-07-10 20:32:19,951 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea3Id']/li[2]>, Spend 0.24399995803833008 seconds
2017-07-10 20:32:20,445 - root - INFO - SUCCESS    Clear and type element: <name->address> content: 杭州市滨江区网商路669号, Spend 0.4930000305175781 seconds
2017-07-10 20:32:20,724 - root - INFO - SUCCESS    Clear and type element: <name->linkManPhone> content: 4008888001, Spend 0.27700018882751465 seconds
2017-07-10 20:32:21,078 - root - INFO - SUCCESS    Clear and type element: <name->linkMan> content: 张某某, Spend 0.3529999256134033 seconds
2017-07-10 20:32:21,480 - root - INFO - SUCCESS    Clear and type element: <name->linkManJob> content: 软件架构师, Spend 0.39999985694885254 seconds
2017-07-10 20:32:21,931 - root - INFO - SUCCESS    Clear and type element: <name->linkManEmail> content: 1392364470@qq.com, Spend 0.4500000476837158 seconds
2017-07-10 20:32:22,312 - root - INFO - SUCCESS    Clear and type element: <name->linkManMobile> content: 15868147450, Spend 0.3789999485015869 seconds
2017-07-10 20:32:22,550 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'per_sure btn_submit']>, Spend 0.23799991607666016 seconds
2017-07-10 20:32:22,862 - root - INFO - SUCCESS    Clear and type element: <xpath->.//*[@id='slogan']> content: 阿里云, Spend 0.3100001811981201 seconds
2017-07-10 20:32:23,679 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[3]/div/div/div/div/div[5]/div/div[2]> content: 少时诵诗书所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所反反复复付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付反反复复付反反复复凤分, Spend 0.8159999847412109 seconds
2017-07-10 20:32:24,456 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[3]/div/div/div/div/div[6]/div/div[2]> content: 少时诵诗书所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所反反复复付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付反反复复付反反复复凤分, Spend 0.7759997844696045 seconds
2017-07-10 20:32:24,695 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'per_sure btn_submit2']>, Spend 0.2369999885559082 seconds
2017-07-10 20:32:24,818 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[5]/div[1]/div/div[1]/label/span> , Spend 0.12200021743774414 seconds
2017-07-10 20:32:24,819 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:32:25,400 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a5_8.jpg, Spend 0.5789999961853027 seconds
2017-07-10 20:32:28,487 - root - INFO - ###############################  End  ###############################
2017-07-10 20:32:28,488 - root - INFO - ############################### START ###############################
2017-07-10 20:32:33,754 - root - INFO - SUCCESS    Set browser window maximized, Spend 1.2260000705718994 seconds
2017-07-10 20:32:34,674 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund/trader/password, Spend 0.9190001487731934 seconds
2017-07-10 20:32:35,076 - root - INFO - SUCCESS    Clear and type element: <id->username> content: 15868147450, Spend 0.40000009536743164 seconds
2017-07-10 20:32:35,407 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 12345678, Spend 0.32899999618530273 seconds
2017-07-10 20:32:35,677 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'btn_com btn_blue login_btn_submit sy_in']>, Spend 0.2689998149871826 seconds
2017-07-10 20:32:37,092 - root - INFO - SUCCESS    Clicked element: <class name->setPassword>, Spend 1.4130001068115234 seconds
2017-07-10 20:32:37,210 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[1]/label/span> , Spend 0.11700010299682617 seconds
2017-07-10 20:32:37,211 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:32:37,605 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a7_1.jpg, Spend 0.39299988746643066 seconds
2017-07-10 20:32:38,358 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund/trader/password, Spend 0.750999927520752 seconds
2017-07-10 20:32:38,589 - root - INFO - SUCCESS    Clicked element: <class name->setPassword>, Spend 0.23000001907348633 seconds
2017-07-10 20:32:38,836 - root - INFO - SUCCESS    Clear and type element: <id->payPassword> content: , Spend 0.24600005149841309 seconds
2017-07-10 20:32:39,066 - root - INFO - SUCCESS    Clear and type element: <id->payPassword1> content: 12345678, Spend 0.22900009155273438 seconds
2017-07-10 20:32:39,288 - root - INFO - SUCCESS    Clear and type element: <xpath->//div[2]/div[2]/div/div[2]/div/form/div[3]/input[1]> content: 1111, Spend 0.2219998836517334 seconds
2017-07-10 20:32:39,477 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'per_sure btn_submit']>, Spend 0.18800020217895508 seconds
2017-07-10 20:32:39,576 - root - INFO - SUCCESS    positioned to element: <xpath->//div[2]/div[2]/div/div[2]/div/form/div[1]/span[1]> , Spend 0.0989999771118164 seconds
2017-07-10 20:32:39,578 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:32:39,702 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a7_2.jpg, Spend 0.12399983406066895 seconds
2017-07-10 20:32:40,083 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund/trader/password, Spend 0.3789999485015869 seconds
2017-07-10 20:32:40,263 - root - INFO - SUCCESS    Clicked element: <class name->setPassword>, Spend 0.1790001392364502 seconds
2017-07-10 20:32:40,460 - root - INFO - SUCCESS    Clear and type element: <id->payPassword> content: 12345, Spend 0.1959998607635498 seconds
2017-07-10 20:32:40,666 - root - INFO - SUCCESS    Clear and type element: <id->payPassword1> content: 12345678, Spend 0.2049999237060547 seconds
2017-07-10 20:32:40,857 - root - INFO - SUCCESS    Clear and type element: <xpath->//div[2]/div[2]/div/div[2]/div/form/div[3]/input[1]> content: 1111, Spend 0.19000005722045898 seconds
2017-07-10 20:32:41,030 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'per_sure btn_submit']>, Spend 0.17200016975402832 seconds
2017-07-10 20:32:41,096 - root - INFO - SUCCESS    positioned to element: <xpath->//div[2]/div[2]/div/div[2]/div/form/div[1]/span[1]> , Spend 0.06500005722045898 seconds
2017-07-10 20:32:41,097 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:32:41,230 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a7_3.jpg, Spend 0.13199996948242188 seconds
2017-07-10 20:32:41,635 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund/trader/password, Spend 0.40400004386901855 seconds
2017-07-10 20:32:41,817 - root - INFO - SUCCESS    Clicked element: <class name->setPassword>, Spend 0.18000006675720215 seconds
2017-07-10 20:32:42,021 - root - INFO - SUCCESS    Clear and type element: <id->payPassword> content: 12345678912345600, Spend 0.20399999618530273 seconds
2017-07-10 20:32:42,216 - root - INFO - SUCCESS    Clear and type element: <id->payPassword1> content: 12345678, Spend 0.1940000057220459 seconds
2017-07-10 20:32:42,439 - root - INFO - SUCCESS    Clear and type element: <xpath->//div[2]/div[2]/div/div[2]/div/form/div[3]/input[1]> content: 1111, Spend 0.2219998836517334 seconds
2017-07-10 20:32:42,653 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'per_sure btn_submit']>, Spend 0.21199989318847656 seconds
2017-07-10 20:32:42,747 - root - INFO - SUCCESS    positioned to element: <xpath->//div[2]/div[2]/div/div[2]/div/form/div[1]/span[1]> , Spend 0.09300017356872559 seconds
2017-07-10 20:32:42,748 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:32:43,009 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a7_4.jpg, Spend 0.2589998245239258 seconds
2017-07-10 20:32:43,511 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund/trader/password, Spend 0.5019998550415039 seconds
2017-07-10 20:32:43,687 - root - INFO - SUCCESS    Clicked element: <class name->setPassword>, Spend 0.17499995231628418 seconds
2017-07-10 20:32:44,021 - root - INFO - SUCCESS    Clear and type element: <id->payPassword> content: 12345678, Spend 0.3320000171661377 seconds
2017-07-10 20:32:44,304 - root - INFO - SUCCESS    Clear and type element: <id->payPassword1> content: , Spend 0.2819998264312744 seconds
2017-07-10 20:32:44,505 - root - INFO - SUCCESS    Clear and type element: <xpath->//div[2]/div[2]/div/div[2]/div/form/div[3]/input[1]> content: 1111, Spend 0.19899988174438477 seconds
2017-07-10 20:32:44,685 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'per_sure btn_submit']>, Spend 0.1790001392364502 seconds
2017-07-10 20:32:44,842 - root - INFO - SUCCESS    positioned to element: <xpath->//div[2]/div[2]/div/div[2]/div/form/div[2]/span[1]> , Spend 0.15600013732910156 seconds
2017-07-10 20:32:44,843 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:32:45,108 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a7_5.jpg, Spend 0.2650001049041748 seconds
2017-07-10 20:32:45,568 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund/trader/password, Spend 0.4590001106262207 seconds
2017-07-10 20:32:45,752 - root - INFO - SUCCESS    Clicked element: <class name->setPassword>, Spend 0.182999849319458 seconds
2017-07-10 20:32:45,988 - root - INFO - SUCCESS    Clear and type element: <id->payPassword> content: 12345678, Spend 0.2349998950958252 seconds
2017-07-10 20:32:46,246 - root - INFO - SUCCESS    Clear and type element: <id->payPassword1> content: 12345, Spend 0.2569999694824219 seconds
2017-07-10 20:32:46,516 - root - INFO - SUCCESS    Clear and type element: <xpath->//div[2]/div[2]/div/div[2]/div/form/div[3]/input[1]> content: 1111, Spend 0.2690000534057617 seconds
2017-07-10 20:32:46,744 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'per_sure btn_submit']>, Spend 0.22699999809265137 seconds
2017-07-10 20:32:46,822 - root - INFO - SUCCESS    positioned to element: <xpath->//div[2]/div[2]/div/div[2]/div/form/div[2]/span[1]> , Spend 0.07599997520446777 seconds
2017-07-10 20:32:46,823 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:32:47,065 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a7_6.jpg, Spend 0.24200010299682617 seconds
2017-07-10 20:32:47,571 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund/trader/password, Spend 0.5049998760223389 seconds
2017-07-10 20:32:47,791 - root - INFO - SUCCESS    Clicked element: <class name->setPassword>, Spend 0.21799993515014648 seconds
2017-07-10 20:32:48,087 - root - INFO - SUCCESS    Clear and type element: <id->payPassword> content: 12345678, Spend 0.29600000381469727 seconds
2017-07-10 20:32:48,457 - root - INFO - SUCCESS    Clear and type element: <id->payPassword1> content: 12345678912345600, Spend 0.367999792098999 seconds
2017-07-10 20:32:48,766 - root - INFO - SUCCESS    Clear and type element: <xpath->//div[2]/div[2]/div/div[2]/div/form/div[3]/input[1]> content: 1111, Spend 0.307999849319458 seconds
2017-07-10 20:32:48,989 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'per_sure btn_submit']>, Spend 0.22099995613098145 seconds
2017-07-10 20:32:49,069 - root - INFO - SUCCESS    positioned to element: <xpath->//div[2]/div[2]/div/div[2]/div/form/div[2]/span[1]> , Spend 0.07899999618530273 seconds
2017-07-10 20:32:49,070 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:32:49,327 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a7_7.jpg, Spend 0.25100016593933105 seconds
2017-07-10 20:32:50,014 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund/trader/password, Spend 0.685999870300293 seconds
2017-07-10 20:32:50,198 - root - INFO - SUCCESS    Clicked element: <class name->setPassword>, Spend 0.18200016021728516 seconds
2017-07-10 20:32:50,447 - root - INFO - SUCCESS    Clear and type element: <id->payPassword> content: 12345678, Spend 0.24699997901916504 seconds
2017-07-10 20:32:50,729 - root - INFO - SUCCESS    Clear and type element: <id->payPassword1> content: 12345678, Spend 0.2819998264312744 seconds
2017-07-10 20:32:50,965 - root - INFO - SUCCESS    Clear and type element: <xpath->//div[2]/div[2]/div/div[2]/div/form/div[3]/input[1]> content: , Spend 0.23399996757507324 seconds
2017-07-10 20:32:51,161 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'per_sure btn_submit']>, Spend 0.1960000991821289 seconds
2017-07-10 20:32:51,281 - root - INFO - SUCCESS    positioned to element: <xpath->//div[2]/div[2]/div/div[2]/div/form/div[3]/span[1]> , Spend 0.11800003051757812 seconds
2017-07-10 20:32:51,282 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:32:51,415 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a7_8.jpg, Spend 0.13299989700317383 seconds
2017-07-10 20:32:51,870 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund/trader/password, Spend 0.45399999618530273 seconds
2017-07-10 20:32:52,061 - root - INFO - SUCCESS    Clicked element: <class name->setPassword>, Spend 0.18899989128112793 seconds
2017-07-10 20:32:52,271 - root - INFO - SUCCESS    Clear and type element: <id->payPassword> content: 12345678, Spend 0.2089998722076416 seconds
2017-07-10 20:32:52,500 - root - INFO - SUCCESS    Clear and type element: <id->payPassword1> content: 12345678, Spend 0.22799992561340332 seconds
2017-07-10 20:32:52,719 - root - INFO - SUCCESS    Clear and type element: <xpath->//div[2]/div[2]/div/div[2]/div/form/div[3]/input[1]> content: 1111, Spend 0.21799993515014648 seconds
2017-07-10 20:32:52,909 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'per_sure btn_submit']>, Spend 0.18799996376037598 seconds
2017-07-10 20:32:52,998 - root - INFO - SUCCESS    positioned to element: <xpath->//div[2]/div[2]/div/div[2]/div/form/div[3]/span[1]> , Spend 0.08899998664855957 seconds
2017-07-10 20:32:53,000 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:32:53,168 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a7_9.jpg, Spend 0.16700005531311035 seconds
2017-07-10 20:32:56,207 - root - INFO - ###############################  End  ###############################
2017-07-10 20:32:56,208 - root - INFO - ############################### START ###############################
2017-07-10 20:33:01,192 - root - INFO - SUCCESS    Set browser window maximized, Spend 1.2420001029968262 seconds
2017-07-10 20:33:02,122 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund, Spend 0.9279999732971191 seconds
2017-07-10 20:33:02,447 - root - INFO - SUCCESS    Clear and type element: <id->username> content: 15868147450, Spend 0.32399988174438477 seconds
2017-07-10 20:33:02,761 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 12345678, Spend 0.31399989128112793 seconds
2017-07-10 20:33:03,059 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'btn_com btn_blue login_btn_submit sy_in']>, Spend 0.29599976539611816 seconds
2017-07-10 20:33:06,185 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'btn_orange']>, Spend 3.125 seconds
2017-07-10 20:33:06,535 - root - INFO - SUCCESS    positioned to element: <xpath->html/body/div[2]/div[2]/div/div/h1> , Spend 0.34800004959106445 seconds
2017-07-10 20:33:06,536 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:33:07,239 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a8_1.jpg, Spend 0.7009999752044678 seconds
2017-07-10 20:33:07,671 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund, Spend 0.4309999942779541 seconds
2017-07-10 20:33:08,298 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'btn_orange2']>, Spend 0.6269998550415039 seconds
2017-07-10 20:33:08,375 - root - INFO - SUCCESS    positioned to element: <xpath->html/body/div[2]/div[2]/div/div/h1> , Spend 0.07599997520446777 seconds
2017-07-10 20:33:08,376 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:33:08,845 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a8_2.jpg, Spend 0.46900010108947754 seconds
2017-07-10 20:33:09,445 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund, Spend 0.5980000495910645 seconds
2017-07-10 20:33:10,240 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'btn_blue_r']>, Spend 0.7920000553131104 seconds
2017-07-10 20:33:10,386 - root - INFO - SUCCESS    positioned to element: <xpath->html/body/div[2]/div[2]/div[1]/div/h1> , Spend 0.14400005340576172 seconds
2017-07-10 20:33:10,387 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:33:11,133 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a8_3.jpg, Spend 0.745999813079834 seconds
2017-07-10 20:33:11,648 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund, Spend 0.5130000114440918 seconds
